"state_code","year","S. No.","State","GDP","total_cases_women_def","female_def_acquitted","female_def_acquittal_rate","total_cases_male_def","male_def_acquitted","male_def_acquittal_rate","female_def_dismissed","female_def_dismissal_rate","male_def_dismissed","male_def_dismissal_rate","female_def_convicted","female_def_conviction_rate","male_def_convicted","male_def_conviction_rate","mmr","unemr","tfr","diff_acquittal","diff_dismissal","diff_conviction","pop_growth"
4,"2016","12","Kerala","634886.39929240162",78902,3937,4.98973410052977,595659,22555,3.78656244596321,11059,14.0161212643532,35914,6.02928856946676,586,0.742693467846189,7997,1.34254665840691,46,NA,1.8,-1.20317165456656,-7.98683269488644,0.599853190560721,6.8
4,"2017","12","Kerala","701588.26127224381",78438,3399,4.33335883117877,589797,15680,2.65854183727622,8445,10.7664652336878,28124,4.76842032089007,335,0.427088910987022,4407,0.747206242147722,42,NA,1.7,-1.67481699390255,-5.99804491279773,0.3201173311607,7.3
4,"2018","12","Kerala","788285.58331805083",69165,1787,2.58367671510157,519346,8296,1.59739364508439,4573,6.61172558374901,19393,3.73411945023164,109,0.157594158895395,1443,0.277849449114848,43,275,1.7,-0.98628307001718,-2.87760613351737,0.120255290219453,7.1
4,"2019","12","Kerala","812934.63052279921",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,188,1.6,NA,NA,NA,6.4
4,"2020","12","Kerala","771723.88952958724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,167,1.5,NA,NA,NA,6.2
4,"2021","12","Kerala","934541.74918794702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,NA,NA,NA,NA,NA
4,"2022","12","Kerala","1046188.14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,NA,NA
4,"2023","12","Kerala","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,NA,NA,NA,NA,NA
5,"2011","9","Himachal Pradesh","72719.829321275291",4816,341,7.08056478405316,32378,4596,14.1948236456853,1213,25.186877076412,5539,17.1072950769041,58,1.20431893687708,1124,3.47149298906665,NA,NA,1.8,7.11425886163214,-8.0795819995079,2.26717405218957,9.8
5,"2012","9","Himachal Pradesh","82819.786160767268",6631,344,5.18775448650279,43359,4071,9.38905417560368,1502,22.6511838335093,6756,15.5815401646717,83,1.25169657668527,1196,2.75836619848244,NA,99,1.7,4.20129968910089,-7.0696436688376,1.50666962179717,9.5
5,"2013","9","Himachal Pradesh","94764.153845475434",7305,237,3.24435318275154,47525,3111,6.54602840610205,1399,19.1512662559891,6451,13.5739084692267,73,0.999315537303217,1132,2.38190426091531,NA,NA,1.7,3.30167522335051,-5.5773577867624,1.38258872361209,9.4
5,"2014","9","Himachal Pradesh","103772.32029213615",9158,151,1.64883162262503,58763,2316,3.94125555196297,1620,17.6894518453811,7405,12.6014669094498,55,0.600567809565407,971,1.65240031992921,NA,NA,1.7,2.29242392933794,-5.0879849359313,1.0518325103638,9.7
5,"2015","9","Himachal Pradesh","114239.40708921342",12174,154,1.26499096435025,76948,1895,2.46270208452461,1646,13.5206177098735,7348,9.54930602484795,191,1.56891736487597,1566,2.03514061444092,NA,NA,1.7,1.19771112017436,-3.97131168502555,0.46622324956495,9.7
5,"2016","9","Himachal Pradesh","125633.63751788977",11382,61,0.535933930767879,73248,1064,1.4525993883792,1264,11.105253909682,5552,7.57972913936217,42,0.3690036900369,651,0.888761467889908,NA,NA,1.7,0.916665457611321,-3.52552477031983,0.519757777853008,9.2
5,"2017","9","Himachal Pradesh","138551.09037691465",15594,28,0.179556239579325,93984,489,0.520301327885598,1014,6.50250096190843,4532,4.82209737827715,49,0.314223419263819,530,0.563925774599932,NA,NA,1.6,0.340745088306273,-1.68040358363128,0.249702355336113,9.2
5,"2018","9","Himachal Pradesh","148383.28825171318",34104,40,0.117288294628196,193797,271,0.139837045981104,864,2.53342716396904,3666,1.89167014969272,297,0.870865587614356,3909,2.01705908760198,NA,137,1.6,0.022548751352908,-0.64175701427632,1.14619349998762,8.8
5,"2019","9","Himachal Pradesh","159164.01886052592",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,1.6,NA,NA,NA,8.5
5,"2020","9","Himachal Pradesh","151601.27782625542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1.5,NA,NA,NA,8.5
5,"2021","9","Himachal Pradesh","172161.79554483737",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA
5,"2022","9","Himachal Pradesh","191727.59320330902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,NA,NA,NA,NA,NA
5,"2023","9","Himachal Pradesh","207430.31327881655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306,NA,NA,NA,NA,NA
6,"2011","3","Assam","143174.91",8129,1307,16.078238405708,53075,13857,26.1083372585963,1760,21.6508795669824,6818,12.8459726801696,238,2.92778939598967,2405,4.53132359868111,NA,NA,2.4,10.0300988528883,-8.8049068868128,1.60353420269144,14.8
6,"2012","3","Assam","156864.23999999999",10415,1486,14.2678828612578,64106,14701,22.9323308270677,2344,22.5060009601536,8803,13.7319439678033,419,4.02304368698992,3701,5.77325055377032,328,70,2.4,8.6644479658099,-8.7740569923503,1.7502068667804,14.6
6,"2013","3","Assam","177745.22",13642,1523,11.1640521917607,79524,13833,17.3947487550928,2433,17.8346283536138,9234,11.611588954278,671,4.91863363143234,4523,5.68759116744631,300,NA,2.3,6.2306965633321,-6.2230393993358,0.76895753601397,14.5
6,"2014","3","Assam","195723.14999999999",14671,1651,11.2534932860746,93420,15587,16.6848640548063,2747,18.7240133596892,9964,10.6658103189895,761,5.18710381023788,5267,5.63797901948191,NA,NA,2.3,5.4313707687317,-8.0582030406997,0.45087520924403,15.2
6,"2015","3","Assam","227958.82000000001",18600,1767,9.5,112862,15962,14.1429356204923,2401,12.9086021505376,9127,8.08686714748985,1135,6.10215053763441,7153,6.33782849852032,NA,NA,2.3,4.6429356204923,-4.82173500304775,0.23567796088591,15
6,"2016","3","Assam","254382.35999999999",19419,1325,6.82321437767135,112721,11786,10.455904401132,2350,12.1015500283228,8337,7.39613736570825,1069,5.50491786394768,5436,4.82252641477631,237,NA,2.3,3.63269002346065,-4.70541266261455,-0.68239144917137,14.9
6,"2017","3","Assam","283164.90999999997",25189,1085,4.30743578546191,150297,9601,6.38801839025396,2254,8.94835047044345,8165,5.43257683120754,922,3.66032792091786,5422,3.60752376960285,229,NA,2.3,2.08058260479205,-3.51577363923591,-0.0528041513150099,14.7
6,"2018","3","Assam","309336.32000000001",22333,678,3.03586620695831,144579,5111,3.53509154164851,1360,6.08964312900193,5195,3.59319126567482,586,2.62391975999642,4549,3.14637672137724,215,114,2.2,0.4992253346902,-2.49645186332711,0.52245696138082,14.7
6,"2019","3","Assam","346850.67999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205,155,2.2,NA,NA,NA,14.7
6,"2020","3","Assam","339802.97999999998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,183,2.1,NA,NA,NA,14.5
6,"2021","3","Assam","411453.79999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,NA,NA,NA,NA,NA
6,"2022","3","Assam","493166.60999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,NA,NA,NA,NA,NA
6,"2023","3","Assam","565400.57999999996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,NA,NA,NA,NA,NA
7,"2011","10","Jharkhand","150917.59",4949,977,19.7413618912912,42026,12775,30.3978489506496,1287,26.0052535865831,4929,11.7284538143054,120,2.42473226914528,1302,3.09808213962785,NA,NA,2.9,10.6564870593584,-14.2767997722777,0.67334987048257,18.1
7,"2012","10","Jharkhand","174723.69",7094,1009,14.2232872850296,53537,13575,25.3562956460018,2024,28.5311530871159,6318,11.8011842277304,122,1.71976318015224,1302,2.43196294151708,NA,89,2.8,11.1330083609722,-16.7299688593855,0.71219976136484,18
7,"2013","10","Jharkhand","188566.70999999999",8332,937,11.2457993278925,59925,11524,19.2307050479766,2274,27.2923667786846,6157,10.2745098039216,84,1.00816130580893,1036,1.72882770129328,NA,NA,2.7,7.9849057200841,-17.017856974763,0.72066639548435,17.8
7,"2014","10","Jharkhand","218525.17000000001",9934,720,7.24783571572378,71176,8712,12.2400809261549,2770,27.8840346285484,7570,10.6356075081488,50,0.50332192470304,733,1.02984151961335,NA,NA,2.8,4.99224521043112,-17.2484271203996,0.52651959491031,17.9
7,"2015","10","Jharkhand","206612.79999999999",11695,669,5.72039333048311,81363,7840,9.63582955397417,2791,23.8648995297136,9342,11.4818775118912,69,0.589995724668662,641,0.787827390828755,NA,NA,2.7,3.91543622349106,-12.3830220178224,0.197831666160093,17.7
7,"2016","10","Jharkhand","236249.72",11411,392,3.43528174568399,75961,4883,6.42829873224418,2588,22.6798703005872,7744,10.194705177657,48,0.420646744369468,489,0.643751398744092,NA,NA,2.6,2.99301698656019,-12.4851651229302,0.223104654374624,17.4
7,"2017","10","Jharkhand","269816.14000000001",14624,303,2.07193654266958,99097,3895,3.93049234588333,2339,15.9942560175055,7450,7.51788651523255,22,0.150437636761488,413,0.416763373260543,76,NA,2.5,1.85855580321375,-8.47636950227295,0.266325736499055,17.2
7,"2018","10","Jharkhand","305695.20000000001",22142,131,0.591635805256978,130976,1882,1.43690447104813,1370,6.18733628398519,4894,3.73656242365013,9,0.0406467347123114,138,0.105362814561446,71,115,2.5,0.845268665791152,-2.45077386033506,0.0647160798491346,17.1
7,"2019","10","Jharkhand","310305.35999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,84,2.4,NA,NA,NA,17
7,"2020","10","Jharkhand","296664",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,95,2.4,NA,NA,NA,16.7
7,"2021","10","Jharkhand","358862.59000000003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA
7,"2022","10","Jharkhand","393722.03999999998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA
7,"2023","10","Jharkhand","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA
8,"2011","4","Bihar","247143.96064296618",15514,860,5.5433801727472,139430,12659,9.07910779602668,2640,17.0168879721542,9052,6.49214659685864,30,0.193373726956298,436,0.312701714121782,NA,NA,3.6,3.53572762327948,-10.5247413752956,0.119327987165484,21
8,"2012","4","Bihar","282367.93094104168",20720,984,4.74903474903475,172767,13542,7.83830245359357,4336,20.9266409266409,15341,8.87958927341448,25,0.120656370656371,483,0.27956727847332,219,165,3.5,3.08926770455882,-12.0470516532264,0.158910907816949,21.1
8,"2013","4","Bihar","317101.3413195521",27748,879,3.16779587718034,215836,12010,5.5644100150114,6283,22.6430733746576,22964,10.6395596656721,27,0.0973043102205564,395,0.183009321892548,208,NA,3.4,2.39661413783106,-12.0035137089855,0.0857050116719916,21
8,"2014","4","Bihar","342950.940686132",31725,741,2.33569739952719,237123,10321,4.3525933798071,6773,21.3490937746257,24576,10.3642413431004,22,0.0693459416863672,348,0.146759276831012,NA,NA,3.2,2.01689598027991,-10.9848524315253,0.0774133351446448,19.7
8,"2015","4","Bihar","371601.79015427618",30447,733,2.407462147338,241427,10128,4.19505689090284,5979,19.6374026997734,25026,10.3658662867036,22,0.0722567083784938,321,0.132959445298165,NA,NA,3.2,1.78759474356484,-9.2715364130698,0.0607027369196712,20.1
8,"2016","4","Bihar","421051.49986964837",31862,580,1.8203502604984,238794,8628,3.61315610944999,5445,17.0893227041617,20058,8.39970853539034,17,0.0533550938421945,277,0.115999564478169,165,NA,3.3,1.79280584895159,-8.68961416877136,0.0626444706359745,20.8
8,"2017","4","Bihar","468746.310233175",35310,426,1.20645709430756,291480,5538,1.89995883079457,4646,13.1577456811102,20261,6.95107726087553,9,0.0254885301614274,185,0.0634691917112666,165,NA,3.2,0.69350173648701,-6.20666842023467,0.0379806615498392,20.6
8,"2018","4","Bihar","527975.81995782035",44367,184,0.414722654224987,360975,2547,0.705589029711199,2681,6.0427795433543,12224,3.38638409862179,8,0.0180314197489125,102,0.0282568044878454,149,62,3.2,0.290866375486212,-2.65639544473251,0.0102253847389329,20.3
8,"2019","4","Bihar","581855.48468618526",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,123,3.1,NA,NA,NA,20.2
8,"2020","4","Bihar","567262.50473325443",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,124,3,NA,NA,NA,20
8,"2021","4","Bihar","650302.43103383109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170,NA,NA,NA,NA,NA
8,"2022","4","Bihar","751395.59130799538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA
8,"2023","4","Bihar","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,NA,NA,NA,NA,NA
9,"2011","21","Rajasthan","434836.63657800003",20159,730,3.62121136961159,195447,13627,6.97222264859527,1644,8.1551664269061,9843,5.03614790710525,168,0.833374671362667,2763,1.41368248169581,NA,NA,3,3.35101127898368,-3.11901851980085,0.580307810333143,19.6
9,"2012","21","Rajasthan","493551.24139293999",27144,791,2.91408782788093,251588,13352,5.30708936833235,2245,8.27070439139405,13163,5.23196654848403,173,0.637341585617448,3116,1.23853283940411,255,25,2.9,2.39300154045142,-3.03873784291002,0.601191253786662,19.3
9,"2013","21","Rajasthan","551031.01634880004",33173,692,2.08603382268713,328146,12882,3.92569161287963,2240,6.75247942603925,13621,4.15089624740207,251,0.756639435685648,3658,1.11474770376601,244,NA,2.8,1.8396577901925,-2.60158317863718,0.358108268080362,19.1
9,"2014","21","Rajasthan","615641.55692599993",32650,612,1.87442572741194,331299,11434,3.45126305844569,1999,6.12251148545176,11900,3.59192149689555,173,0.529862174578867,2572,0.776337990757594,NA,NA,2.8,1.57683733103375,-2.53058998855621,0.246475816178727,18.6
9,"2015","21","Rajasthan","681482.25610999996",49141,600,1.22097637410716,426166,11065,2.59640609527743,2988,6.08046234305366,14093,3.3069273475594,172,0.350013227244053,2863,0.671803944941642,NA,NA,2.7,1.37542972117027,-2.77353499549426,0.321790717697589,18.5
9,"2016","21","Rajasthan","760587.27130200004",44139,552,1.25059471215931,403027,8788,2.18049907326308,2086,4.72597929268901,10891,2.7023003421607,168,0.380615781961531,2628,0.652065494371345,199,NA,2.7,0.92990436110377,-2.02367895052831,0.271449712409814,18.2
9,"2017","21","Rajasthan","832529.23296703806",54235,420,0.774407670323592,644412,7333,1.13793659956674,2393,4.41227989305799,14299,2.21892205607593,247,0.455425463261731,4755,0.737881976127074,186,NA,2.6,0.363528929243148,-2.19335783698206,0.282456512865343,18.1
9,"2018","21","Rajasthan","911519.46265712823",50363,188,0.373289915215535,604806,4268,0.705680829885947,1812,3.59787939558803,11676,1.9305364034087,242,0.480511486607231,5355,0.885407882858305,164,99,2.5,0.332390914670412,-1.66734299217933,0.404896396251074,18.1
9,"2019","21","Rajasthan","1000032.148417632",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141,142,2.5,NA,NA,NA,18
9,"2020","21","Rajasthan","1017329.0265792225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,74,2.4,NA,NA,NA,17.9
9,"2021","21","Rajasthan","1193488.9691347913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141,NA,NA,NA,NA,NA
9,"2022","21","Rajasthan","1365849.0149050194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131,NA,NA,NA,NA,NA
9,"2023","21","Rajasthan","1524030.0226363719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,NA,NA,NA,NA,NA
10,"2011","23","Tamil Nadu","751485.75832199992",39402,3289,8.34729201563372,132045,19772,14.9736832140558,13662,34.6733668341709,38217,28.9424059979552,1229,3.11913100857824,7756,5.87375515922602,NA,NA,1.7,6.62639119842208,-5.7309608362157,2.75462415064778,8.5
10,"2012","23","Tamil Nadu","854825.3506840854",46168,4016,8.69866574250563,161620,24399,15.0965227075857,15632,33.8589499220239,44640,27.6203440168296,1535,3.32481372379137,9673,5.98502660561812,90,45,1.7,6.39785696508007,-6.23860590519431,2.66021288182675,8.3
10,"2013","23","Tamil Nadu","968530.45244000002",56562,4331,7.65708426151833,194491,24828,12.7656292579091,17342,30.6601605318058,47212,24.2746450992591,1935,3.42102471624059,12975,6.671259852641,79,NA,1.7,5.10854499639077,-6.3855154325467,3.25023513640041,8.3
10,"2014","23","Tamil Nadu","1072677.9671179997",66657,3758,5.63781748353511,236458,22351,9.45241861133901,18213,27.3234619019758,48298,20.4256146969018,2834,4.25161648439024,22057,9.32808363430292,NA,NA,1.7,3.8146011278039,-6.897847205074,5.07646714991268,8.4
10,"2015","23","Tamil Nadu","1176500.0314159759",74552,3324,4.45863290052581,274445,20852,7.59787935651952,16588,22.2502414422148,43924,16.0046639581701,3424,4.59276746432021,26487,9.65111406657071,NA,NA,1.6,3.13924645599371,-6.2455774840447,5.0583466022505,8.5
10,"2016","23","Tamil Nadu","1302638.5807570003",79664,2829,3.5511648925487,308294,16354,5.30467670470395,14169,17.7859509941755,43316,14.0502247854321,6134,7.6998393251657,44950,14.5802383439185,66,NA,1.6,1.75351181215525,-3.7357262087434,6.8803990187528,8.7
10,"2017","23","Tamil Nadu","1465050.9092979999",97603,2308,2.36468141348114,381217,13224,3.46889042199062,12253,12.5539174000799,34330,9.00536964511027,9739,9.97817690030019,75241,19.7370526498031,63,NA,1.6,1.10420900850948,-3.54854775496963,9.75887574950291,8.3
10,"2018","23","Tamil Nadu","1630209.15243",103777,1013,0.976131512762944,407924,6358,1.55862366519254,5918,5.70261233221234,17980,4.40768378423432,12801,12.335103153878,88045,21.5836773516635,60,90,1.6,0.582492152429596,-1.29492854797802,9.2485741977855,8.3
10,"2019","23","Tamil Nadu","1743143.9600615522",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,84,1.5,NA,NA,NA,8.1
10,"2020","23","Tamil Nadu","1788074.368255927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,69,1.4,NA,NA,NA,7.7
10,"2021","23","Tamil Nadu","2071286.1622088403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA
10,"2022","23","Tamil Nadu","2364514.0652450104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA
10,"2023","23","Tamil Nadu","2700109.0474458444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA
11,"2011","19","Odisha","230987.07519572525",17591,2051,11.6593712693991,71470,7205,10.0811529312998,1611,9.15809220624183,4272,5.97733314677487,63,0.358137684042977,267,0.373583321673429,NA,NA,2.2,-1.5782183380993,-3.18075905946696,0.015445637630452,11.6
11,"2012","19","Odisha","261699.60187156743",22059,2760,12.5118999048008,86824,9089,10.4683036948309,1813,8.21886758239267,4997,5.75532110937068,89,0.403463438959155,367,0.422694185939372,235,20,2.1,-2.0435962099699,-2.46354647302199,0.019230746980217,11.4
11,"2013","19","Odisha","296475.3751557942",26856,3263,12.1499851057492,109360,10299,9.41752011704462,2020,7.52159666368782,5659,5.17465252377469,65,0.242031575811737,341,0.311814191660571,222,NA,2.1,-2.73246498870458,-2.34694413991313,0.069782615848834,11.3
11,"2014","19","Odisha","314249.95060083369",28773,3145,10.9303861258819,108261,9734,8.99123414710745,2009,6.98224029472075,4690,4.33212329463057,91,0.316268724151114,305,0.281726568200922,NA,NA,2.1,-1.93915197877445,-2.65011700009018,-0.034542155950192,11.5
11,"2015","19","Odisha","328549.50299364119",33118,3205,9.67751675825835,125157,9539,7.62162723619134,1561,4.71344887976327,3804,3.03938253553537,99,0.298931094872879,396,0.316402598336489,NA,NA,2,-2.05588952206701,-1.6740663442279,0.01747150346361,11.6
11,"2016","19","Odisha","392803.67479549651",38137,2869,7.52287804494323,146174,8892,6.08316116409211,1326,3.47693840627212,3187,2.18027829846621,72,0.188793035634685,340,0.232599504699878,180,NA,2,-1.43971688085112,-1.29666010780591,0.043806469065193,10.8
11,"2017","19","Odisha","440395.31674427388",48195,2705,5.61261541653699,199053,7954,3.99592068444083,1297,2.69115053428779,2899,1.4563960352268,124,0.257288100425355,900,0.45214088710042,168,NA,1.9,-1.61669473209616,-1.23475449906099,0.194852786675065,10.9
11,"2018","19","Odisha","498611.25706471188",42134,1046,2.48255565576494,167539,3060,1.8264404108894,386,0.916124744861632,871,0.519878953557082,30,0.0712014050410595,153,0.0913220205444703,150,127,1.9,-0.65611524487554,-0.39624579130455,0.0201206155034108,10.9
11,"2019","19","Odisha","537501.70985380688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136,219,1.8,NA,NA,NA,10.8
11,"2020","19","Odisha","540150.44420926447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119,80,1.8,NA,NA,NA,10.4
11,"2021","19","Odisha","662885.59634526016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,NA,NA,NA,NA,NA
11,"2022","19","Odisha","753177.02258013294",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,NA,NA,NA,NA,NA
11,"2023","19","Odisha","832790.31995937193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA
13,"2011","26","Uttar Pradesh","724050.44321742316",84661,1338,1.58042073682097,566837,15564,2.74576289127209,15188,17.939783371328,51318,9.05339630264079,694,0.819739903851833,7483,1.32013259543749,NA,NA,3.4,1.16534215445112,-8.88638706868721,0.500392691585657,20
13,"2012","26","Uttar Pradesh","822392.91760701861",110897,1623,1.46352020343201,707625,17027,2.40621798268857,20737,18.6993336158778,64507,9.1159865748101,618,0.55727386674121,6478,0.915456633103692,292,37,3.3,0.94269777925656,-9.5833470410677,0.358182766362482,19.7
13,"2013","26","Uttar Pradesh","940356.43498311995",122179,1588,1.29973235989818,715402,14448,2.01956382565327,24392,19.9641509588391,67094,9.3785032750817,441,0.360945825387342,5645,0.789066846332552,285,NA,3.1,0.71983146575509,-10.5856476837574,0.42812102094521,19.5
13,"2014","26","Uttar Pradesh","1011789.664659169",138018,1473,1.06725209755249,816657,13076,1.6011618096704,27569,19.9749308061267,72657,8.89688082022195,515,0.373139735396832,6065,0.742661851915798,NA,NA,3.2,0.53390971211791,-11.0780499859047,0.369522116518966,19.6
13,"2015","26","Uttar Pradesh","1137807.9408069921",171348,1587,0.926185307094334,1254730,14913,1.18854255497199,25947,15.1428671475594,78993,6.29561738381963,555,0.323902234050004,10042,0.800331545432085,NA,NA,3.1,0.262357247877656,-8.84724976373977,0.476429311382081,19.5
13,"2016","26","Uttar Pradesh","1288700.225156199",207863,1213,0.583557439274907,1468516,12388,0.843572695156198,27910,13.4271130504226,67129,4.57121338820959,520,0.250164771989243,8992,0.612318830710731,201,NA,3.1,0.260015255881291,-8.85589966221301,0.362154058721488,19.3
13,"2017","26","Uttar Pradesh","1439925.4956312755",235969,773,0.327585403167365,1686187,10513,0.623477704430173,21072,8.92998656603198,62119,3.68399234485855,308,0.130525619890748,7099,0.421009057714239,216,NA,3,0.295892301262808,-5.24599422117343,0.290483437823491,19.2
13,"2018","26","Uttar Pradesh","1582180.0492200274",230976,518,0.224265724577445,1788339,6724,0.375991352869898,9055,3.92032072596287,38348,2.14433616892547,497,0.21517387087836,8799,0.49202080813537,197,105,2.9,0.151725628292453,-1.7759845570374,0.27684693725701,19
13,"2019","26","Uttar Pradesh","1700061.8124299999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,61,2.9,NA,NA,NA,18.9
13,"2020","26","Uttar Pradesh","1644946.493925018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,102,2.7,NA,NA,NA,18.7
13,"2021","26","Uttar Pradesh","1975594.5392949542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131,NA,NA,NA,NA,NA
13,"2022","26","Uttar Pradesh","2258039.9254698008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA
13,"2023","26","Uttar Pradesh","2547861.192448277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,NA,NA,NA,NA,NA
14,"2011","8","Haryana","297538.52068239864",17767,1086,6.11245567625373,126758,24150,19.0520519414948,5479,30.8380705802893,25099,19.8007226368355,301,1.69415207969832,5388,4.2506192903012,NA,NA,2.3,12.9395962652411,-11.0373479434538,2.55646721060288,15.4
14,"2012","8","Haryana","347032.01266926259",23457,1196,5.09869122223643,155783,28236,18.1252126355251,7054,30.0720467237925,29384,18.8621351495349,449,1.91414076821418,9361,6.00899969829827,146,50,2.3,13.0265214132887,-11.2099115742576,4.09485893008409,15.1
14,"2013","8","Haryana","399268.11618977698",28564,1487,5.2058535219157,197664,32776,16.5816739517565,7623,26.6874387340709,31692,16.0332685769791,594,2.07954068057695,14687,7.43028573741298,127,NA,2.2,11.3758204298408,-10.6541701570918,5.35074505683603,15
14,"2014","8","Haryana","437144.71134774183",36323,1580,4.34986096963357,267934,33858,12.6366941112363,8357,23.0074608374859,34973,13.0528413713825,1257,3.46061723976544,22410,8.3640000895743,NA,NA,2.3,8.28683314160273,-9.9546194661034,4.90338284980886,15
14,"2015","8","Haryana","495504.10861662967",41373,1334,3.22432504290238,341535,29649,8.68110149765031,8031,19.411210209557,33082,9.68626934281992,3172,7.66683585913519,40236,11.7809302121305,NA,NA,2.2,5.45677645474793,-9.72494086673708,4.11409435299531,14.8
14,"2016","8","Haryana","561424.1711553171",42445,870,2.04971139121216,392414,19808,5.04773020330569,6138,14.4610672635175,23756,6.05381051644437,3620,8.52868417952645,50102,12.7676382595932,101,NA,2.3,2.99801881209353,-8.40725674707313,4.23895408006675,14.8
14,"2017","8","Haryana","638832.07542019372",44842,545,1.21537843985549,408340,13852,3.39227114659352,3969,8.8510771152045,16016,3.92222167801342,4336,9.66950626644664,49539,12.1318019297644,98,NA,2.2,2.17689270673803,-4.92885543719108,2.46229566331776,14.7
14,"2018","8","Haryana","698939.75926603714",50876,198,0.3891815394292,440643,5444,1.23546726034454,1625,3.19404041198207,7160,1.62489816018863,2355,4.62890164321094,26310,5.97081991544175,91,120,2.2,0.84628572091534,-1.56914225179344,1.34191827223081,14.4
14,"2019","8","Haryana","738052.37816388253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,89,2.1,NA,NA,NA,14.2
